RecordID,CertificateNumber,BusinessName,InspectionDate,InspectionResult,Industry,Borough,BuildingNumber,Street,Street2,UnitType,Unit,Description,City,State,Zip,Longitude,Latitude
23412-2018-ENFO,9410513,ILYA BEKERMAN,2018-04-19T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Brooklyn,1736,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.96328279,40.61473488
23907-2017-ENFO,9382130,"LITTLE ERIC SHOES ON MADISON, INC.",2017-04-10T00:00:00Z,Unable to Locate,Wearing Apparel - 450,Manhattan,1118,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10027,-73.96162762,40.80604422
17220-2018-ENFO,5422185,FAD OZONE FOOD CORP,2018-03-26T00:00:00Z,Violation Issued,Supermarket - 819,Queens,10116,77TH ST,NA,NA,NA,NA,OZONE PARK,NY,11416,-73.86064522,40.67997122
21413-2016-ENFO,9337004,YUE FUNG USA ENTERPRISE INC.,2016-03-25T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Manhattan,123,BOWERY,NA,NA,NA,NA,NEW YORK,NY,10002,-73.99494598,40.71817482
3687-2018-ENFO,3077072,7/10 DELI MARKET CORP,2018-01-09T00:00:00Z,Pass,Grocery-Retail - 808,Bronx,898,GERARD AVE,NA,NA,NA,NA,BRONX,NY,10452,-73.92457036,40.82810446
31177-2017-ENFO,3070300,TRENDY ANGEL HAIR SALON INC.,2017-05-11T00:00:00Z,Pass,Salons And Barbershop - 841,Brooklyn,118,BAY RIDGE AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.0315593,40.63743857
3682-2016-ENFO,9320500,TODT HILL BAGELS INC,2016-01-12T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Staten Island,931,MANOR RD,NA,NA,NA,NA,STATEN ISLAND,NY,10314,-74.12073606,40.6039836
12012-2017-ENFO,9361378,HI LEE FASHION OF HARLEM INC,2017-02-15T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Manhattan,291,SAINT NICHOLAS AVE,NA,NA,NA,NA,NEW YORK,NY,10027,-73.95276371,40.81054228
49035-2016-ENFO,9345930,5 LINE WIRELESS CORPORATION,2016-07-21T00:00:00Z,Out of Business,Electronic Store - 001,Staten Island,192,PORT RICHMOND AVE,NA,NA,NA,NA,STATEN ISLAND,NY,10302,-74.134436,40.63652715
7336-2018-ENFO,9395353,BOLLA OPERATING CORP.,2018-02-22T00:00:00Z,No Violation Issued,Grocery-Retail - 808,Brooklyn,1935,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.96245317,40.6104445
10201-2017-ENFO,9371786,HEALTH GUARD PHARMACY INC.,2017-02-06T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Queens,3313,JUNCTION BLVD,NA,NA,NA,NA,JACKSON HEIGHTS,NY,11372,-73.87342182,40.75639743
40717-2017-ENFO,9386370,PHARMORE PHARMACY,2017-06-15T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Brooklyn,510,OCEAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11226,-73.96109007,40.65042464
49976-2017-ENFO,5416724,1624 FRUIT GARDEN DELI CORP.,2017-08-01T00:00:00Z,Violation Issued,Stoop Line Stand - 033,Brooklyn,1624,SHEEPSHEAD BAY RD,NA,NA,NA,NA,BROOKLYN,NY,11235,-73.95256914,40.58678617
7862-2016-ENFO,9325339,AA SUPER DELI CORP.,2016-01-29T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,12432,ROCKAWAY BLVD,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.81279677,40.67537444
22482-2017-ENFO,9381306,GRACE SALON INC.,2017-04-03T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Manhattan,55,AUDUBON AVE,NA,NA,NA,NA,NEW YORK,NY,10032,-73.93841998,40.84039253
162-2017-UNIT,10015344,RUNWAY TOWING CORP.,2018-05-07T00:00:00Z,Pass,Tow Truck Company - 124,Queens,12420,S CONDUIT AVE,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.81646247,40.66515603
10995-2018-ENFO,9409446,ARSOO 2011 CORP,2018-02-16T00:00:00Z,Out of Business,Grocery-Retail - 808,Brooklyn,352,TOMPKINS AVE,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.9443609,40.68554817
33994-2016-ENFO,5393687,"GARCIA MARTE, RAFAEL LONEL",2016-05-17T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,4807,5TH AVE,NA,STE,1,NA,BROOKLYN,NY,11220,-74.00925749,40.64611331
54764-2016-ENFO,40004131,JMW TRUCKING CORP,2016-08-12T00:00:00Z,Fail,Fuel Oil Dealer - 814,Brooklyn,2114A,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.91327127,40.67840351
69269-2016-ENFO,5403372,GOLDEN 19 INC.,2016-10-20T00:00:00Z,Violation Issued,Laundry - 064,Brooklyn,1906,AVENUE Y,NA,STE,1,NA,BROOKLYN,NY,11235,-73.95071582,40.59051832
28996-2016-ENFO,5395634,"PINTO, WILLIAM",2016-04-25T00:00:00Z,Violation Issued,Secondhand Dealer [General] - 006,Queens,1882,FLUSHING AVE,NA,NA,NA,NA,RIDGEWOOD,NY,11385,-73.91891932,40.71219848
23748-2017-ENFO,9385078,"LA CABANA, INC.",2017-04-12T00:00:00Z,Closed,Cigarette Retail Dealer - 127,Queens,3318,30TH AVE,NA,NA,NA,NA,ASTORIA,NY,11103,-73.91956495,40.76604001
46686-2016-ENFO,3059941,"YOGI KRUPA 594, INC",2016-07-13T00:00:00Z,Pass,Grocery-Retail - 808,Manhattan,594,COLUMBUS AVE,NA,NA,NA,NA,NEW YORK,NY,10024,-73.9709043,40.78824188
17149-2016-ENFO,5396986,"SERRATA, RAMON",2016-03-09T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,207,HULL ST,NA,NA,NA,NA,BROOKLYN,NY,11233,-73.90800913,40.67987611
16959-2018-ENFO,5425247,CROWN HEIGHTS CONVENIENCE INC.,2018-03-23T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,803,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11225,-73.95055314,40.66920312
15278-2016-ENFO,9328307,COOL CAT 181 CORP.,2016-02-23T00:00:00Z,Out of Business,Wearing Apparel - 450,Manhattan,591,W 181ST ST,NA,NA,NA,zip code not on COI,NEW YORK,NY,10033,-73.93339124,40.84918653
74444-2016-ENFO,9359676,"ALSHARIKI, SADIK A",2016-11-17T00:00:00Z,Out of Business,Grocery-Retail - 808,Brooklyn,9401,AVENUE L,NA,NA,NA,NA,BROOKLYN,NY,11236,-73.89748205,40.63727369
34887-2018-ENFO,40009951,CRYSTAL TRANSPORTATION CORP,2018-07-16T00:00:00Z,Pass,Fuel Oil Dealer - 814,Brooklyn,245,MESEROLE AVE,NA,NA,NA,NA,BROOKLYN,NY,11222,-73.94616813,40.72923196
30593-2017-ENFO,9380833,1168 LIBERTY CORP.,2017-05-02T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,1168,LIBERTY AVE,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.86617095,40.67882772
21305-2017-ENFO,50076959,"ROCKAWAY CAR CARE, INC",2017-04-01T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,11321,ROCKAWAY BLVD,NA,NA,NA,NA,SOUTH OZONE PARK,NY,11420,-73.82517581,40.67712038
7379-2018-ENFO,50083921,NATALIE 3397 GROCERY CORP.,2018-02-11T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Brooklyn,3397,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11208,-73.87018035,40.68423129
45030-2017-ENFO,3068454,HESSEN DELI & GROCERY CORP,2017-06-30T00:00:00Z,Pass,Grocery-Retail - 808,Bronx,615,COURTLANDT AVE,NA,NA,NA,NA,BRONX,NY,10451,-73.91885529,40.81813177
56881-2017-ENFO,9376088,BONANZA ELECTRONICS LLC,2017-09-05T00:00:00Z,No Violation Issued,Electronic & Home Appliance Service Dealer - 115,Bronx,54,E 170TH ST,NA,NA,NA,NA,BRONX,NY,10452,-73.9165087,40.83976394
45-2015-UNIT,10007055,NA,2016-06-16T00:00:00Z,Pass,Tow Truck Company - 124,Outside NYC,444,PENINSULA BLVD,NA,NA,NA,NA,HEMPSTEAD,NY,11550,NA,NA
42484-2016-ENFO,9352207,LELE HIGHCLASS HEALTHY PRODUCTS USA INC.,2016-06-21T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Queens,4113,KISSENA BLVD,NA,NA,NA,NA,FLUSHING,NY,11355,-73.82911388,40.75826978
26593-2016-ENFO,9331789,"HE, JIANG",2016-04-18T00:00:00Z,No Violation Issued,Laundry Jobber - 066,Queens,7903,JAMAICA AVE,NA,NA,NA,NA,WOODHAVEN,NY,11421,-73.86317317,40.69199088
43683-2017-ENFO,9384361,NAMDOR INC.,2017-06-30T00:00:00Z,No Violation Issued,Supermarket - 819,Manhattan,221,8TH AVE,NA,NA,NA,NA,NEW YORK,NY,10011,-73.99928906,40.74420069
141-2017-UNIT,10003933,EAST COAST CUSTOMS AUTOMOTIVE INC,2017-08-03T00:00:00Z,Pass,Tow Truck Company - 124,Bronx,1040,BRONX RIVER AVE,NA,NA,NA,NA,BRONX,NY,10472,-73.8829762,40.82418872
12844-2017-CMPL,9392231,"ADIDAS USA, INC.",2017-08-28T00:00:00Z,No Violation Issued,Air Condtioning Law - 899,Manhattan,115,SPRING ST,NA,NA,NA,NA,NEW YORK,NY,10012,-74.00001082,40.72363151
68014-2017-ENFO,9394267,6122 4TH AVE FOOD CORP.,2017-11-09T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,6122,4TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.01921234,40.64009825
39413-2016-ENFO,3055777,"BONAO FRESH MARKET, INC.",2016-06-06T00:00:00Z,Pass,Supermarket - 819,Bronx,1457,OGDEN AVE,NA,FRNT,NA,NA,BRONX,NY,10452,-73.92370327,40.84375149
51152-2017-ENFO,50080628,1365 BOSTON RD. S/S INC.,2017-08-10T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,1365,BOSTON RD,NA,NA,NA,NA,BRONX,NY,10456,-73.89852571,40.83237448
3479-2017-ENFO,9366611,RUM & RAISIN CORP.,2017-01-05T00:00:00Z,No Violation Issued,Wearing Apparel - 450,Brooklyn,1301,KINGS HWY,NA,STE,A,NA,BROOKLYN,NY,11229,-73.95991185,40.60809135
26098-2016-ENFO,9334744,NEW CREATIVE NAIL SPA INC,2016-04-12T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Brooklyn,631,SUTTER AVE,NA,NA,NA,NA,BROOKLYN,NY,11207,-73.89555469,40.66932828
10689-2017-ENFO,50076019,LUCKY ONE DELI & GRILL INC,2017-02-15T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,493,TOMPKINS AVE,NA,NA,NA,NA,BROOKLYN,NY,11216,-73.94332321,40.68042318
11931-2017-ENFO,3068128,"IND GLATT, INC.",2017-02-14T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,482,AVENUE P,NA,NA,NA,NA,BROOKLYN,NY,11223,-73.96961016,40.60918126
46554-2017-ENFO,3070638,"OCEAN LAUNDRY CENTER, INC.",2017-07-19T00:00:00Z,Pass,Laundry - 064,Brooklyn,104,SAINT NICHOLAS AVE,NA,STE,A,NA,BROOKLYN,NY,11237,-73.91867108,40.70575909
63985-2016-ENFO,5401310,JMK PHARMACY CORP.,2016-09-28T00:00:00Z,Violation Issued,Drug Store Retail - 810,Brooklyn,4723,13TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11219,-73.99112583,40.63596861
29616-2016-ENFO,70037960,T&A DELI INC.,2016-05-06T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,90,BUSHWICK AVE,NA,NA,NA,NA,BROOKLYN,NY,11211,-73.94081811,40.7121981
73905-2016-ENFO,3064619,"M & L MEAT MARKET, INC",2016-11-17T00:00:00Z,Pass,Supermarket - 819,Brooklyn,4215,8TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11232,-73.99918921,40.64545218
33076-2017-ENFO,50078514,6106 3RD AVENUE DELI CORP,2017-05-18T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,6106,3RD AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.02118729,40.64131384
41162-2018-ENFO,40005015,"SANDCASTLE GROCERY, INC.",2018-08-15T00:00:00Z,Pass,Gas Station-Retail - 815,Queens,11210,BEACH CHANNEL DR,NA,NA,NA,NA,ROCKAWAY PARK,NY,11694,-73.83517924,40.58272797
55665-2016-ENFO,50072281,LIBERTY WHOLESALE BEVERAGES CORP.,2016-08-24T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,11809,ROCKAWAY BLVD,NA,NA,NA,NA,S OZONE PARK,NY,11420,-73.81996498,40.67626146
38196-2016-ENFO,3054938,JAY DELI GROCERY CORP.,2016-06-08T00:00:00Z,Pass,Grocery-Retail - 808,Queens,5416,FLUSHING AVE,NA,NA,NA,NA,MASPETH,NY,11378,-73.91303578,40.71522166
59278-2016-ENFO,70040019,BEACH VIEW INC.,2016-09-10T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Staten Island,4727,HYLAN BLVD,NA,NA,NA,NA,STATEN ISLAND,NY,10312,-74.16382332,40.52834367
13430-2018-ENFO,5425309,"DIAZ, GILBERTO",2018-02-28T00:00:00Z,Violation Issued,Secondhand Dealer [General] - 006,Brooklyn,1103,BROADWAY,NA,NA,NA,NA,BROOKLYN,NY,11221,-73.93015638,40.69412607
9815-2015-CMPL,5390354,STAR PARKING III INC.,2016-03-03T00:00:00Z,Violation Issued,Parking Lot - 050,Bronx,840,WESTCHESTER AVE,NA,NA,NA,NA,BRONX,NY,10459,-73.9014823,40.81974036
71944-2016-ENFO,3048981,RINCON GROCERY & DELI INC,2016-11-03T00:00:00Z,Pass,Grocery-Retail - 808,Bronx,3047,3RD AVE,NA,NA,NA,NA,BRONX,NY,10451,-73.9129997,40.82024642
65391-2017-ENFO,5420413,P&A CANDY DELI INC,2017-10-23T00:00:00Z,Violation Issued,Grocery-Retail - 808,Queens,1040,41ST AVE,NA,NA,NA,NA,LONG ISLAND CITY,NY,11101,-73.94506781,40.75533676
51174-2016-ENFO,50070215,902 NOSTRAND AVENUE CORP.,2016-08-02T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,902,NOSTRAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11225,-73.95074919,40.66731755
70812-2017-ENFO,50081846,HIGH END DELI CORP.,2017-11-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,320,W 14TH ST,NA,NA,NA,NA,NEW YORK,NY,10014,-74.00357615,40.74018782
49901-2017-ENFO,9388625,"KARMAKER, PARIMAL",2017-08-04T00:00:00Z,Closed,Newsstand - 024,MANHATTAN,NA,LAFAYETTE STREET,EAST HOUSTON STREET,NA,NA,N/E/C,NEW YORK,NY,10012,-73.99532789,40.72508339
57841-2016-ENFO,9346088,ALAN WIRELESS INC,2016-08-29T00:00:00Z,Warning,Electronic Store - 001,Manhattan,1722,AMSTERDAM AVE,NA,FRNT,2,NA,NEW YORK,NY,10031,-73.9474995,40.82539717
27763-2017-ENFO,9368132,beta new york llc,2017-06-06T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,1890,EASTCHESTER RD,NA,NA,NA,NA,BRONX,NY,10461,-73.84403408,40.85159252
23279-2016-ENFO,9328120,"IM, HO",2016-04-04T00:00:00Z,No Violation Issued,Laundry Jobber - 066,Manhattan,30,ANN ST,NA,NA,NA,NA,NEW YORK,NY,10038,-74.00757476,40.71068697
12544-2018-ENFO,9401061,"SAFETY PLAZA, INC",2018-02-26T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Bronx,1101,E 177TH ST,NA,NA,NA,NA,BRONX,NY,10460,-73.87769949,40.83874396
10327-2017-ENFO,9371638,"WOODSIDE HAIR VILLAGE, INC.",2017-02-07T00:00:00Z,Out of Business,Salons And Barbershop - 841,Queens,6302,ROOSEVELT AVE,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.90092393,40.74584062
75611-2017-ENFO,50081456,K & S GROCERY INC.,2017-12-16T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,1321,YORK AVE,NA,NA,NA,NA,NEW YORK,NY,10021,-73.95446682,40.76588342
18219-2017-ENFO,5404427,"CHAMPION PARKING 16, LLC",2017-03-16T00:00:00Z,Violation Issued,Garage - 049,Manhattan,101,E 16TH ST,NA,NA,NA,NA,NEW YORK,NY,10003,-73.98915317,40.73586712
22447-2017-ENFO,50076989,51 DELI & GROCERY NYC INC.,2017-04-06T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,51,HEGEMAN AVE,NA,NA,NA,NA,BROOKLYN,NY,11212,-73.91033087,40.65582819
9334-2016-CMPL,3063820,MATLYN FOODS INC.,2016-08-25T00:00:00Z,Pass,Supermarket - 819,Brooklyn,102,MONTAGUE ST,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.99518935,40.69502824
19814-2016-ENFO,9330925,TAVROS PARTY SUPPLES INC,2016-03-21T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Queens,4124,54TH ST,NA,NA,NA,NA,WOODSIDE,NY,11377,-73.9105068,40.74498661
5804-UNIT,10012158,"CAPITOL PEDICABS, LLC",2017-11-03T00:00:00Z,Pass,Pedicab Business - 130,Manhattan,109,WASHINGTON ST,NA,APT,6,NA,NEW YORK,NY,10006,-74.01421847,40.70862228
12334-2015-CMPL,9334766,TRI STATE EXPRESS AUTO,2016-04-01T00:00:00Z,No Evidence of Activity,Secondhand Dealer Auto - 005,Brooklyn,814,50TH ST,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.00316726,40.64077503
25286-2016-ENFO,9337819,STEVE'S AUTO REPAIR PLUS INC,2016-04-11T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Staten Island,5205,HYLAN BLVD,NA,NA,NA,NA,STATEN ISLAND,NY,10312,-74.17974617,40.52628319
14348-2017-ENFO,9362063,TONYS TRAVEL,2017-02-23T00:00:00Z,No Violation Issued,Tax Preparers - 891,Manhattan,4728,BROADWAY,NA,NA,NA,NA,NEW YORK,NY,10040,-73.92849114,40.86486407
28294-2018-ENFO,5430672,VITALITY & HEALTH INC.,2018-05-30T00:00:00Z,Violation Issued,Grocery-Retail - 808,Queens,4603,BROADWAY,NA,NA,NA,NA,ASTORIA,NY,11103,-73.91407536,40.75666549
48519-2017-ENFO,9379499,"SANCHEZ, RAMONA",2017-07-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,64,CENTRAL AVE,NA,NA,NA,NA,BROOKLYN,NY,11206,-73.93085213,40.70130681
7064-2017-ENFO,3061417,"PETLAND DISCOUNTS, INC.",2017-01-30T00:00:00Z,Pass,Misc Non-Food Retail - 817,Manhattan,167,E 125TH ST,NA,NA,NA,NA,NEW YORK,NY,10035,-73.93667282,40.80407074
44199-2017-ENFO,9386195,YAFA NEWSSTAND & DELI INC.,2017-06-29T00:00:00Z,No Violation Issued,Stoop Line Stand - 033,Brooklyn,4423,4TH AVE,NA,NA,NA,NA,BROOKLYN,NY,11220,-74.00925798,40.64964584
18269-2017-ENFO,9374288,YULICKA PETROLEUM INC,2017-03-08T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,24602,S CONDUIT AVE,NA,NA,NA,NA,ROSEDALE,NY,11422,-73.73238481,40.66536171
20841-2017-ENFO,50076788,DELICIOUS GOURMET DELI INC,2017-03-30T00:00:00Z,Out of Business,Cigarette Retail Dealer - 127,Manhattan,154,E 112TH ST,NA,NA,NA,NA,NEW YORK,NY,10029,-73.94318875,40.79593876
8355-2018-ENFO,3076807,24 WEST FOOD CORP.,2018-02-02T00:00:00Z,Pass,Supermarket - 819,Bronx,24,W FORDHAM RD,NA,NA,NA,NA,BRONX,NY,10468,-73.90250325,40.86269594
20478-2017-ENFO,9363450,STELLA LLC,2017-03-23T00:00:00Z,No Violation Issued,Misc Non-Food Retail - 817,Manhattan,184,DUANE ST,NA,NA,NA,NA,NEW YORK,NY,10013,-74.010245,40.7174032
15185-2017-ENFO,5407571,310 CANDY NEWSSTAND CORP,2017-03-01T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,310,FLATBUSH AVE,NA,NA,NA,NA,BROOKLYN,NY,11238,-73.97258946,40.67733777
46819-2016-ENFO,3055213,LIBERTY .99 PLUS INC,2016-07-15T00:00:00Z,Pass,Misc Non-Food Retail - 817,Queens,11007,LIBERTY AVE,NA,NA,NA,NA,SOUTH RICHMOND HILL,NY,11419,-73.83175833,40.68450816
10620-2017-ENFO,9371945,PERFEXON DRUG CORP.,2017-02-06T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Queens,8615,JUSTICE AVE,NA,NA,NA,NA,ELMHURST,NY,11373,-73.87700784,40.73784131
56105-2017-ENFO,5416980,"P.L.S. STORES TOO, LLC",2017-09-08T00:00:00Z,Violation Issued,Grocery-Retail - 808,Brooklyn,335,ADAMS ST,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.98890762,40.69356484
22863-2016-ENFO,50068622,"FRESH FRUITS & GROCERY, INC",2016-04-14T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,2901,BROADWAY,NA,NA,NA,NA,ASTORIA,NY,11106,-73.92686091,40.76267707
40338-2018-ENFO,3084158,NEW SHANKAR MUSIC CENTER,2018-08-06T00:00:00Z,Pass,Misc Non-Food Retail - 817,Brooklyn,1065,CONEY ISLAND AVE,NA,NA,NA,NA,BROOKLYN,NY,11230,-73.96650531,40.63133361
18636-2016-ENFO,9334221,S.D. CHILDREN'S CENTER INC.,2016-03-15T00:00:00Z,Out of Business,Misc Non-Food Retail - 817,Brooklyn,399,KNICKERBOCKER AVE,NA,NA,NA,NA,BROOKLYN,NY,11237,-73.92042723,40.69999905
26776-2017-ENFO,9380503,FAIR CARE PHARMACY INC.,2017-04-19T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Brooklyn,1090,FLATBUSH AVE,NA,STE,1,NA,BROOKLYN,NY,11226,-73.9578509,40.64373995
44257-2018-ENFO,9424530,GALAXY AUTO CENTER CORP.,2018-08-28T00:00:00Z,No Violation Issued,Electronic Store - 001,Bronx,1942,JEROME AVE,NA,NA,NA,NA,BRONX,NY,10453,-73.90974222,40.85116585
14649-2017-ENFO,9372044,"R & M FOOD MART OF MAIN STREET, INC",2017-02-24T00:00:00Z,Out of Business,Grocery-Retail - 808,Queens,7605,MAIN ST,NA,NA,NA,NA,FLUSHING,NY,11367,-73.81961265,40.72254875
56774-2017-ENFO,5420673,PALENQUE FOOD CORP,2017-09-09T00:00:00Z,NOH Withdrawn,Grocery-Retail - 808,Bronx,1815,GRAND CONCOURSE,NA,NA,NA,NA,BRONX,NY,10453,-73.90817517,40.84731104
71484-2017-ENFO,9399905,WASHINGTON PHARMACY CORP,2017-11-20T00:00:00Z,No Violation Issued,Drug Store Retail - 810,Bronx,484,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10457,-73.89755654,40.84692059
2065078-DCA,9407505,NEW BEST UTICA MARKET INC,2018-02-15T00:00:00Z,No Warning Issued,Stoop Line Stand - 033,Brooklyn,890-892,UTICA AVE,NA,NA,NA,NA,BROOKLYN,NY,11203,-73.93034181,40.65126101
11531-2016-ENFO,40001914,NICMANDA TRUCKING INC,2016-02-19T00:00:00Z,Fail,Fuel Oil Dealer - 814,Outside NYC,5,LILAC PL,NA,NA,NA,NA,MASSAPEQUA PARK,NY,11762,NA,NA
7641-2016-ENFO,9327389,URBAN TASTE CORP.,2016-01-28T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Manhattan,299,3RD AVE,NA,NA,NA,NA,NEW YORK,NY,10010,-73.98320942,40.73872918
37667-2017-ENFO,9378514,"DAVID'S CONSTRUCTION & HOME IMPROVEMENT, CORP.",2017-06-03T00:00:00Z,No Violation Issued,Home Improvement Contractor - 100,Queens,13042,VAN WYCK EXPY,NA,NA,NA,NA,S OZONE PARK,NY,11420,NA,NA
72101-2017-ENFO,9390581,"NEW YORK GOLD AND SILVER REFINERS, LLC",2017-11-30T00:00:00Z,Warning,Secondhand Dealer [General] - 006,Manhattan,58,W 47TH ST,NA,NA,NA,NA,NEW YORK,NY,10036,-73.98037482,40.75741224
4369-2016-ENFO,9322293,JOSE ERNESTO PLACIDO,2016-01-20T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Bronx,2408,UNIVERSITY AVE,NA,NA,NA,NA,BRONX,NY,10468,-73.90468626,40.86312594
20811-2017-ENFO,5408243,BEST DISCOUNT INC,2017-03-27T00:00:00Z,Violation Issued,Electronic Store - 001,Bronx,680,E TREMONT AVE,NA,NA,NA,NA,BRONX,NY,10457,-73.8918946,40.84577911
19801-2016-ENFO,9330789,FARJANA BEGOM,2016-03-21T00:00:00Z,No Violation Issued,Salons And Barbershop - 841,Queens,9614,63RD DR,NA,NA,NA,NA,REGO PARK,NY,11374,-73.86108169,40.73005828
20460-2017-ENFO,70039439,J & A DELI GROCER INC I,2017-03-28T00:00:00Z,Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,330,LEWIS AVE,NA,NA,NA,NA,BROOKLYN,NY,11221,-73.93536217,40.68448673
2324-2016-ENFO,3051621,BREUKELEN FOOD CORP,2016-01-05T00:00:00Z,Pass,Grocery-Retail - 808,Brooklyn,10319,GLENWOOD RD,NA,NA,NA,NA,BROOKLYN,NY,11236,-73.89773202,40.64814326
64647-2016-ENFO,9357809,GENESCO INC.,2016-09-28T00:00:00Z,Out of Business,Wearing Apparel - 450,Brooklyn,462,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11201,-73.98465316,40.69037218
74678-2017-ENFO,9405318,145 HARD WARE CORP,2017-12-13T00:00:00Z,Out of Business,Hardware-Retail - 811,Manhattan,1724,AMSTERDAM AVE,NA,NA,NA,NA,NEW YORK,NY,10031,-73.94745609,40.82545479
62844-2017-ENFO,50081200,"DOUBLE TREE CAFE, INC.",2017-10-11T00:00:00Z,Unable to Locate,Cigarette Retail Dealer - 127,Manhattan,279,E 44TH ST,NA,NA,NA,NA,NEW YORK,NY,10017,-73.97191654,40.75140498
37232-2017-ENFO,9368093,"GEM FINANCIAL SERVICES, INC.",2017-06-02T00:00:00Z,No Violation Issued,Secondhand Dealer [General] - 006,Bronx,1049,WESTCHESTER AVE,NA,NA,NA,NA,BRONX,NY,10459,-73.8925762,40.82433805
63254-2017-ENFO,5419505,MY DELI GROCERY 1 CORP,2017-10-03T00:00:00Z,Violation Issued,Grocery-Retail - 808,Bronx,3700A,WHITE PLAINS RD,NA,NA,NA,NA,BRONX,NY,10467,-73.86392219,40.88154864
67990-2017-ENFO,50080532,"ALMONTASER ENTERPRISES, LLC",2017-11-02T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Brooklyn,2792,FULTON ST,NA,NA,NA,NA,BROOKLYN,NY,11207,-73.89147789,40.6780529
48553-2017-ENFO,9310391,SAM'S GRILL INC,2017-07-25T00:00:00Z,No Violation Issued,Cigarette Retail Dealer - 127,Queens,8010,JAMAICA AVE,NA,NA,NA,NA,WOODHAVEN,NY,11421,-73.86174836,40.69219504
