X,Y,OBJECTID,PARTICIPANT_CODE,FORMAL_PARTICIPANT_NAME,DEVELOPMENT_CODE,PROJECT_NAME,SCATTERED_SITE_IND,PD_STATUS_TYPE_CODE,TOTAL_UNITS,TOTAL_DWELLING_UNITS,ACC_UNITS,TOTAL_OCCUPIED,REGULAR_VACANT,PHA_TOTAL_UNITS,PCT_OCCUPIED,NUMBER_REPORTED,PCT_REPORTED,MONTHS_SINCE_REPORT,PCT_MOVEIN,PEOPLE_PER_UNIT,PEOPLE_TOTAL,RENT_PER_MONTH,SPENDING_PER_MONTH,HH_INCOME,PERSON_INCOME,PCT_LT5K,PCT_5K_LT10K,PCT_10K_LT15K,PCT_15K_LT20K,PCT_GE20K,PCT_WAGE_MAJOR,PCT_WELFARE_MAJOR,PCT_OTHER_MAJOR,PCT_MEDIAN,PCT_LT50_MEDIAN,PCT_LT30_MEDIAN,PCT_2ADULTS,PCT_1ADULT,PCT_FEMALE_HEAD,PCT_FEMALE_HEAD_CHILD,PCT_DISABLED_LT62,PCT_DISABLED_GE62,PCT_DISABLED_ALL,PCT_LT24_HEAD,PCT_AGE25_50,PCT_AGE51_61,PCT_AGE62PLUS,PCT_AGE85PLUS,PCT_MINORITY,PCT_BLACK,PCT_NATIVE_AMERICAN,PCT_ASIAN,PCT_HISPANIC,MONTHS_WAITING,MONTHS_FROM_MOVEIN,PCT_UTILITY_ALLOW,AVE_UTIL_ALLOW,PCT_BED1,PCT_BED2,PCT_BED3,PCT_OVERHOUSED,TMINORITY,TPOVERTY,TPCT_OWNSFD,STATE2KX,CNTY_NM2KX,CNTY2KX,TRACT2KX,BG2KX,BLOCK2KX,DPVACT,DPVNOST,CURCNTY_NM,CURCNTY,CURCOSUB,CURCOSUB_NM,PLACE2KX,PLACE_NM2KX,PLACE_CC2KX,PLACE_INC2KX,MSA,MSA_NM,CBSA,CBSA_NM,NECTA,NECTA_NM,METRO,MICRO,FCD_FIPS91,HLC,DPV,DPVRC,STD_ADDR,URB_OUT,STD_CITY,STD_ST,STD_ZIP5,STD_ZIP9,ZIP_CLASS,ZCTA2KX,DPBC,DPBC_CKSUM,STD_ZIP11,ADDR_TYPE,APT_NO,APT_TYPE,C1PGRC,C1PPRB,C1PDRC,C1PSRC,C1PARC,C1PZRC,MSGUSPS,LAT,LON,RC2KX,STM2KX,LVL2KX,UR,MSG2KX,COUNTY_LEVEL,PLACE_LEVEL,TRACT_LEVEL,BLKGRP_LEVEL,SPENDING_PER_MONTH_PREV_YR,CHLDRN_MBR_CNT,ELDLY_PRCNT,PCT_DISABLED_LT62_ALL,PCT_LT80_MEDIAN,MEDIAN_INC_AMNT,LAST_UPDT_DTTM,ANNL_EXPNS_AMNT,ANNL_EXPNS_AMNT_PREV_YR,HA_PHN_NUM,HA_FAX_NUM,HA_EMAIL_ADDR_TEXT,EXEC_DIR_PHONE,EXEC_DIR_FAX,EXEC_DIR_EMAIL
-77.425099,35.477362,540,NC082,Ayden Housing Authority,NC082000001,Liberty Arms / North Juanita Homes,N,M,175,175,175,168,6,175,96,166,98.81,5,13.86,2.2,372,330,684,15446,6893,11.8,35.4,18.63,8.7,25.47,28.92,1.81,66.27,25.66,85.54,67.47,4.22,42.77,79.52,41.57,26.85,72.41,22.85,6.63,41.57,16.87,34.94,4.82,96.99,94.58,0,0,2.41,21,127,0,0,28.31,28.92,42.77,19.28,48.64,28.56,68.5,37,Pitt,147,1401,1,1026,N,N,Pitt,147,90112,Ayden,2840,Ayden town (part),C1,,9999,,24780,"Greenville, NC Metropolitan Statistical Area",99999,,1,0,3703,150,S,,225A Belvedere Ct,,Ayden,NC,28513,7145,,28513,25,7,28513714525,S,,,,1,,,A,,90% Overall probable correctness,35.477362,-77.425099,9,H,4,U,**  Centroid Lat/Long   **,37147,3702840,37147001401,3.7147E+11,648,157,16.94000053,11.02000046,96.38999939,10149,2022/01/06 20:00:29+00,1378001,1290010,2527462021,2527469223,nbrown@aydenhousing.com,2527462021,2527469223,NBrown@aydenhousing.com
-82.740774,35.240568,541,NC090,Brevard Housing Authority,NC090000001,BALSAM/BEECH/CEDAR CREST,Y,M,163,163,163,161,2,163,98.769997,161,100,7,13.04,2.2,354,371,524,20585,9362,8.55,19.74,19.08,12.5,40.13,47.83,0,46.58,35.3,67.08,45.34,8.07,36.02,65.84,36.65,26.92,61.29,17.23,6.83,49.07,24.84,19.25,0.62,31.06,24.84,0,0,6.21,17,65,72.05,157,35.4,40.99,23.6,11.8,26.15,23.98,71.63,37,Transylvania,175,960200,2,2087,N,Y,Transylvania,175,90364,Brevard,7720,Brevard city (part),C1,,9999,,14820,"Brevard, NC Micropolitan Statistical Area",99999,,0,1,3711,372,S,,520 Whitmire St,,Brevard,NC,28712,3233,,28712,99,1,28712323399,H,,,,1,,,A,,90% Overall probable correctness,35.240568,-82.740774,S,,R,U,** Street-Level Rooftop **,37175,3707720,37175960200,3.7176E+11,496,125,9.60000038,11.57999992,88.19999695,14976,2022/01/06 20:00:29+00,1013026,958575,8282393505,8288832740,dnash@haca.org,8282393505,8282542276,dnash@haca.org
-77.988712,35.387902,640,NC015,Housing Authority of the City of Goldsboro,NC015000600,Trinity Court Apartments,N,M,22,22,22,22,0,1190,100,22,100,1,4.55,1.9,42,342,679,14655,7677,0,38.1,14.29,23.81,23.81,50,0,45.45,29.02,81.82,59.09,0,50,90.91,50,33.33,100,28.57,0,72.73,9.09,18.18,0,100,95.45,0,0,4.55,0,72,90.91,180,0,100,0,18.18,83.1,41.11,45.2,37,Wayne,191,1800,2,2048,N,N,Wayne,191,91260,Goldsboro,26880,Goldsboro city (part),C1,,2980,"Goldsboro, NC MSA",24140,"Goldsboro, NC Metropolitan Statistical Area",99999,,1,0,3701,1158,S,,420 Beech St,,Goldsboro,NC,27530,2821,,27530,20,8,27530282120,S,,,,1,,,A,,90% Overall probable correctness,35.387902,-77.988712,S,,R,U,** Street-Level Rooftop **,37191,3726880,37191001800,3.7191E+11,643,12,11.89999962,16.67000008,100,11426,2022/01/06 20:00:29+00,179254,169786,9197355650,9197314402,agoodson@hacg.org,9197354226,9197314402,agoodson@hacg.org
-77.381358,35.60327,641,NC022,Housing Authority of the City of Greenville,NC022000012,KEARNEY PARK,N,M,238,238,238,230,7,714,96.639999,229,99.56,6,10.48,2.4,561,263,741,11381,4646,18.01,39.34,16.11,11.85,14.69,21.83,5.68,64.63,18.66,94.76,78.17,0.87,48.03,83.41,45.41,36.75,63.49,21.03,2.62,53.28,16.59,27.51,2.18,98.69,98.25,0,0,0.44,43,137,0,0,21.83,38.86,39.3,25.33,92.28,56.14,44.39,37,Pitt,147,702,3,3013,N,N,Pitt,147,91328,Greenville,28080,Greenville city (part),C1,,3150,"Greenville, NC MSA",24780,"Greenville, NC Metropolitan Statistical Area",99999,,1,0,3701,1194,Y,,704 W 14th St,,Greenville,NC,27834,4007,,27834,99,7,27834400799,H,,,,1,,,A,,90% Overall probable correctness,35.60327,-77.381358,S,,R,U,** Street-Level Rooftop **,37147,3728080,37147000702,3.7147E+11,690,271,12.82999992,13.18999958,99.12999725,9528,2022/01/06 20:00:29+00,2045571,1936938,2523294004,2523294026,williamswa@ghanc.net,2523294004,2523294026,williamswa@ghanc.net
-79.07397,35.917229,642,NC046,Town of Chapel Hill Department of Housing,NC046000002,S. Estes - S. Roberson - CWW,Y,M,176,175,175,167,8,336,95.43,167,100,8,5.99,3,507,431,643,19947,6570,3.87,23.87,11.61,17.42,43.23,46.71,0.6,45.51,22.63,94.61,66.47,19.16,43.71,69.46,43.11,17.91,45.45,10.85,2.4,60.48,17.37,19.76,1.8,92.81,54.49,2.99,32.34,2.99,25,130,100,136,7.19,35.33,57.49,23.95,32.59,16.37,47.48,37,Orange,135,10705,2,2005,N,Y,Orange,135,90620,Chapel Hill,10620,Carrboro town,C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,492,S,,605 Oak Ave,,Carrboro,NC,27510,1495,,27510,99,8,27510149599,H,,,,1,,,A,,90% Overall probable correctness,35.917229,-79.07397,S,,R,U,** Street-Level Rooftop **,37135,3710620,37135010705,3.7135E+11,603,240,7.30000019,7.88999987,99.40000153,17222,2022/01/06 20:00:29+00,1288858,1222732,9199682850,9199322935,fthompson@townofchapelhill.org,9199694985,9199322935,Fbrodie@townofchapelhill.org
-80.049344,34.95872,643,NC050,Wadesboro Housing Authority,NC050000001,SITE A & SITE B,Y,M,175,175,175,170,3,175,97.139999,170,100,6,8.24,2.4,409,293,563,13614,5659,17.65,25.29,21.76,19.41,15.88,31.18,0,68.82,26.76,91.76,61.18,1.18,54.12,82.94,51.76,33.33,93.1,22.74,5.88,58.82,18.24,17.06,1.18,97.65,97.65,0,0,0,20,87,95.29,94,33.53,22.94,43.53,11.18,65.83,31.99,75,37,Anson,7,920500,4,4015,N,N,Anson,7,93876,Wadesboro,70380,Wadesboro town,C1,,9999,,16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",99999,,1,0,3709,2958,S,,301 W Short Plz,,Wadesboro,NC,28170,2934,,28170,1,3,28170293401,S,,,,3,,,A,,70% Overall probable correctness,34.95872,-80.049344,S,,R,U,** Street-Level Rooftop **,37007,3770380,37007920500,3.70079E+11,550,207,7.32999992,15.89000034,98.81999969,11306,2022/01/06 20:00:29+00,1149275,1088844,7046944852,7046943999,wadesborohousing@windstream.net,7046944852,7046943999,wadesborohousing@windstream.net
-81.536199,35.925926,644,NC074,Lenoir Housing Authority,NC074000001,LENOIR UNITS 1,Y,M,158,157,157,156,1,157,99.360001,156,100,5,18.59,2.5,389,279,572,12905,5175,14.19,34.84,21.29,14.19,15.48,33.33,16.67,49.36,21.35,94.23,69.23,7.69,50,84.62,52.56,21.19,39.47,11.05,8.33,55.77,12.18,23.72,0.64,42.95,35.26,0,0,7.69,8,64,100,87,32.69,32.05,35.26,5.77,44.66,25.71,59.18,37,Caldwell,27,30100,1,1007,N,Y,Caldwell,27,91924,Lower Creek,37760,Lenoir city (part),C1,,3290,"Hickory-Morganton-Lenoir, NC MSA",25860,"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",99999,,1,0,3705,1644,S,,327 Harrington St NW,,Lenoir,NC,28645,4249,,28645,99,8,28645424999,H,,,,4,N,,A,,60% Overall probable correctness,35.925926,-81.536199,S,,R,U,** Street-Level Rooftop **,37027,3737760,37027030100,3.7027E+11,539,196,10.27999973,7.19999981,98.72000122,10136,2022/01/06 20:00:29+00,1070974,1009874,8287585536,8287585696,lenoirhousing@charter.net,8287585536,,m.dineen@lhauthority.org
-78.073997,35.192364,661,NC105,Mount Olive Housing Authority,NC105000001,PROJECT UNNAMED,N,M,20,20,20,19,1,20,95,18,94.73,3,0,3.2,58,305,669,13445,4173,23.53,29.41,17.65,5.88,23.53,33.33,5.56,55.56,26.52,77.78,66.67,0,72.22,94.44,66.67,6.67,100,12.07,0,61.11,22.22,16.67,0,100,100,0,0,0,0,114,100,206,0,27.78,72.22,22.22,43.63,19.59,70.26,37,Wayne,191,800,1,1016,Y,N,Wayne,191,90384,Brogden,45100,Mount Olive town (part),C1,,9999,,24140,"Goldsboro, NC Metropolitan Statistical Area",99999,,1,0,3701,1992,S,,100 McDonald Dr Apt,,Mount Olive,NC,28365,2340,,28365,0,7,28365234000,S,,Apt,,0,,,,,100% Overall probable correctness,35.192364,-78.073997,9,S,4,U,**  Centroid Lat/Long   **,37191,3745100,37191000800,3.7191E+11,597,33,8.61999989,3.45000005,100,9648,2022/01/06 20:00:29+00,152540,143292,2529163240,9196580103,butts.al@yahoo.com,9196586682,9196580103,butts.al@yahoo.com
-77.115234,36.433014,662,NC118,Roanoke-Chowan Regional Housing Authority,NC118000005,MURFREESBORO PROJECT,N,M,50,50,50,50,0,378,100,50,100,6,8,2.6,131,289,654,13796,5266,12.77,40.43,10.64,12.77,23.4,36,2,56,29.23,88,68,2,58,90,56,26.19,50,12.98,0,70,14,16,2,96,96,0,0,0,36,112,0,0,12,32,56,30,66.72,24.53,60.86,37,Hertford,91,950100,3,3028,N,N,Hertford,91,92188,Murfreesboro,45640,Murfreesboro town (part),C1,,9999,,99999,,99999,,0,0,3701,2004,S,,602 South Dr,,Murfreesboro,NC,27855,2312,,27855,2,3,27855231202,S,,,,1,,,A,,90% Overall probable correctness,36.433014,-77.115234,S,,R,U,** Street-Level Rooftop **,37091,3745640,37091950100,3.7092E+11,608,69,6.11000013,9.92000008,96,9528,2022/01/06 20:00:29+00,392558,357531,2525371051,2525376256,tlindsey@rcrha.org,2525371051,2525376256,tlindsey@rcrha.org
-78.603761,34.618314,663,NC176,Bladen Housing Authority,NC176000002,BENJAMIN MANOR,N,M,26,26,26,23,2,78,88.459999,23,100,7,21.74,2.7,62,262,610,12177,4517,30.43,26.09,13.04,13.04,17.39,39.13,0,60.87,26.55,91.3,69.57,4.35,69.57,95.65,73.91,4.55,0,3.23,21.74,52.17,21.74,4.35,0,86.96,86.96,0,0,0,12,43,100,173,0,43.48,56.52,17.39,56.85,33.26,69.89,37,Bladen,17,950400,2,2028,N,Y,Bladen,17,91000,Elizabethtown,20600,Elizabethtown town,C1,,9999,,99999,,99999,,0,0,3707,894,D,,512 Mercer Mill Rd,,Elizabethtown,NC,28337,3949,,28337,99,4,28337394999,H,1SUD,,,2,,,N,,80% Overall probable correctness,34.618314,-78.603761,S,,R,U,** Street-Level Rooftop **,37017,3720600,37017950400,3.7018E+11,554,32,1.61000001,3.23000002,100,9251,2022/01/06 20:00:29+00,168315,159647,9108634919,9108633000,scraig@bladenhousing.org,9108634919,9108633000,scraig@bladenhousing.org
-78.646089,35.770914,906,NC002,Housing Authority of the City of Raleigh,NC002000012,HERITAGE PARK,N,M,122,122,122,96,20,1435,78.690002,95,98.96,7,2.11,2.6,244,314,610,13565,5281,14.61,35.96,14.61,13.48,21.35,35.79,1.05,56.84,14.24,97.89,88.42,2.11,51.58,87.37,51.58,9.72,65.22,11.48,0,64.21,11.58,24.21,0,97.89,93.68,0,0,4.21,17,130,100,96,28.42,35.79,35.79,10.53,94.8,35,39.52,37,Wake,183,50900,1,1009,N,N,Wake,183,92612,Raleigh,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,2304,S,,405 Dorothea Dr,,Raleigh,NC,27601,2212,,27601,5,2,27601221205,S,,,,3,,,A,,70% Overall probable correctness,35.770914,-78.646089,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183050900,3.71831E+11,575,128,10.65999985,4.51000023,100,9768,2022/01/06 20:00:29+00,702577,697149,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
-77.580024,35.254416,907,NC004,Housing Authority of the City of Kinston,NC004000010,JOHN C. HOOD HOMES,N,M,30,30,30,30,0,721,100,30,100,6,16.67,1.8,53,258,632,12585,7124,31.03,27.59,13.79,6.9,20.69,30,0,66.67,25.11,86.67,70,0,46.67,93.33,46.67,25,70,24.53,16.67,30,20,33.33,3.33,100,96.67,0,3.33,0,2,169,0,0,0,100,0,30,99.15,66.27,39.27,37,Lenoir,107,10300,1,1032,N,Y,Lenoir,107,91704,Kinston,35920,Kinston city (part),C1,,9999,,28820,"Kinston, NC Micropolitan Statistical Area",99999,,0,1,3703,1542,S,,200 Lincoln St,,Kinston,NC,28501,5575,,28501,99,4,28501557599,H,,,,2,,,A,,80% Overall probable correctness,35.254416,-77.580024,S,,R,U,** Street-Level Rooftop **,37107,3735920,37107010300,3.7107E+11,572,15,18.87000084,11.31999969,93.33000183,9768,2022/01/06 20:00:29+00,227433,206099,2525231195,2525237984,kha@khanc.org,2525231195,2525237984,rabbott@khanc.org
-79.99703,35.954313,908,NC006,Housing Authority of the City of High Point,NC006000003,ASTOR DOWDY TOWERS,N,M,106,106,106,103,3,1146,97.169998,101,98.06,6,19.8,1,104,263,729,11136,10815,2,57,30,5,6,1.98,0,97.03,16.7,97.03,85.15,0,0,43.56,0,100,55.74,72.12,0,9.9,29.7,60.4,0.99,78.22,73.27,0,1.98,2.97,29,64,0,0,92.08,6.93,0.99,5.94,91.88,44.98,46.63,37,Guilford,81,13900,2,2021,N,Y,Guilford,81,91484,High Point,31400,High Point city (part),C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,S,,701 E Green Dr,,High Point,NC,27260,6793,,27260,99,0,27260679399,H,,,,1,,,A,,90% Overall probable correctness,35.954313,-79.99703,S,,R,U,** Street-Level Rooftop **,37081,3731400,37081013900,3.7081E+11,680,0,58.65000153,39.41999817,100,9768,2022/01/06 20:00:29+00,900779,864666,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-79.9944,35.9431,926,NC006,Housing Authority of the City of High Point,NC006000023,Park Terrace Phase I (Clara Cox I),N,M,80,80,15,15,0,1146,100,12,80,6,25,2.6,31,606,729,25361,9817,0,8.33,0,0,91.67,75,0,25,38.02,75,8.33,8.33,50,91.67,50,10,0,3.23,8.33,66.67,8.33,16.67,0,91.67,83.33,0,0,8.33,5,37,100,130,8.33,50,41.67,16.67,80.84,37.36,65.39,37,Guilford,81,14200,3,,N,Y,Guilford,81,91484,High Point,31400,High Point city (part),C1,,9999,,24660,"Greensboro-High Point, NC Metropolitan Statistical Area",99999,,1,0,3706,1356,S,,604 Clara Cox Way,,High Point,NC,27260,7792,,27260,99,0,27260779299,H,,,,1,,,A,,90% Overall probable correctness,35.9431,-79.9944,9,S,B,U,**  Centroid Lat/Long   **,37081,3731400,37081014200,3.7081E+11,-4,15,6.44999981,3.23000002,100,23428,2022/01/06 20:00:29+00,131182,-4,3368872661,3368872414,amcgill@hpha.net,3368782375,3368872996,amcgill@hpha.net
-78.873072,35.045721,927,NC009,Fayetteville Metropolitan Housing Authority,NC009000022,Azalea Court,N,M,73,73,18,18,0,801,100,18,100,10,5.56,1.1,19,273,642,11520,10914,5.56,33.33,50,5.56,5.56,5.56,0,94.44,19.69,94.44,83.33,0,0,83.33,0,0,83.33,84.21,0,0,0,100,0,100,94.44,0,0,5.56,2,84,100,107,66.67,33.33,0,27.78,82.42,54.59,32.87,37,Cumberland,51,200,2,2013,N,Y,Cumberland,51,90832,Cross Creek,22920,Fayetteville city (part),C1,,2560,"Fayetteville, NC MSA",22180,"Fayetteville, NC Metropolitan Statistical Area",99999,,1,0,3708,1002,S,,230 Lincoln Dr,,Fayetteville,NC,28301,5696,,28301,99,2,28301569699,H,,,,1,,,A,,90% Overall probable correctness,35.045721,-78.873072,S,,R,U,** Street-Level Rooftop **,37051,3722920,37051000200,3.7051E+11,604,0,100,0,100,10573,2022/01/06 20:00:29+00,138668,130386,9104833648,9104834129,faymetha@fmhanc.org,9104833648,9104834129,dweeks@fmhanc.org
-78.332265,35.004219,928,NC010,Eastern Carolina Regional Housing Authority,NC010000002,SAMPSON HOMES,N,M,70,70,70,70,0,731,100,70,100,5,15.71,2.2,153,269,599,12771,5843,11.43,54.29,7.14,14.29,12.86,31.43,0,68.57,24.85,90,75.71,0,58.57,88.57,57.14,30.65,75,18.95,10,62.86,15.71,11.43,0,95.71,94.29,0,0,1.43,6,54,97.14,139,14.29,42.86,42.86,35.71,53.44,22.85,65.05,37,Sampson,163,970600,3,3019,N,N,Sampson,163,92308,North Clinton,13240,Clinton city (part),C1,,9999,,99999,,99999,,0,0,3707,618,Y,,531 McKoy St Apt 706,,Clinton,NC,28328,2553,,28328,81,3,28328255381,H,706,Apt,,0,,,,,100% Overall probable correctness,35.004219,-78.332265,S,,R,U,** Street-Level Rooftop **,37163,3713240,37163970600,3.7164E+11,562,72,5.23000002,15.02999973,95.70999908,9528,2022/01/06 20:00:29+00,502880,451624,9197350435,9197342320,gmatthis@ecrha.org,9197350435,9197342320,gmatthis@ecrha.org
-80.237612,36.080036,929,NC012,Housing Authority of the City of Winston-Salem,NC012000034,ALDERS POINT SENIOR APARTMENTS,N,M,100,100,50,50,0,1433,100,50,100,5,8,1,51,317,559,13883,13611,2,34,26,26,12,4,0,94,20.16,94,60,0,0,72,0,0,10,9.8,0,0,0,100,8,98,98,0,0,0,6,89,96,85,100,0,0,0,75.24,52.61,48.14,37,Forsyth,67,802,2,2007,N,Y,Forsyth,67,94068,Winston,75000,Winston-Salem city,C1,,3120,"Greensboro--Winston-Salem--High Point, NC MSA",49180,"Winston-Salem, NC Metropolitan Statistical Area",99999,,1,0,3706,3180,S,,590 Mock St,,Winston Salem,NC,27127,2162,,27127,99,2,27127216299,H,,,,1,,,A,,90% Overall probable correctness,36.080036,-80.237612,S,,R,U,** Street-Level Rooftop **,37067,3775000,37067000802,3.7067E+11,523,0,100,0,100,12109,2022/01/06 20:00:29+00,335250,313687,3369176119,3369176119,kcheshire@haws.org,3369176119,,kcheshire@haws.org
-78.892718,35.992894,930,NC013,The Housing Authority of the City of Durham,NC013000006,LIBERTY ST,N,M,83,83,83,41,42,1149,49.400002,41,100,8,0,1.9,77,241,954,10887,5797,12.5,31.25,25,12.5,18.75,24.39,2.44,51.22,12.6,95.12,85.37,2.44,41.46,80.49,39.02,38.24,71.43,28.57,2.44,56.1,24.39,17.07,0,92.68,90.24,0,0,2.44,0,149,0,0,34.15,48.78,17.07,17.07,93.05,41.2,28.13,37,Durham,63,1100,1,1021,N,N,Durham,63,90932,Durham,19000,Durham city (part),C1,,9999,,20500,"Durham-Chapel Hill, NC Metropolitan Statistical Area",99999,,1,0,3704,828,S,,530A Liberty St,,Durham,NC,27701,3410,,27701,30,2,27701341030,S,,,,1,,,A,,90% Overall probable correctness,35.992894,-78.892718,9,H,4,U,**  Centroid Lat/Long   **,37063,3719000,37063001100,3.7063E+11,892,24,10.39000034,20.78000069,100,9684,2022/01/06 20:00:29+00,469453,481800,9196831551,9196831237,ascott@dha-nc.org,9196831551,,ascott@dha-nc.org
-78.647485,35.78638,931,NC002,Housing Authority of the City of Raleigh,NC002000006,GLENWOOD TOWERS,N,M,301,286,286,283,2,1435,98.949997,280,98.94,6,11.43,1.1,295,306,610,13149,12480,0.73,44.32,30.77,12.45,11.72,3.21,0,93.93,13.78,97.86,89.29,0,0,55.71,0,75.47,51.54,53.56,0,0,18.93,81.07,4.29,83.21,72.86,2.5,2.86,5,37,99,0,0,100,0,0,0,19.41,13.79,10.3,37,Wake,183,50300,2,2005,N,N,Wake,183,92612,Raleigh,55000,Raleigh city (part),C1,,6640,"Raleigh-Durham-Chapel Hill, NC MSA",39580,"Raleigh-Cary, NC Metropolitan Statistical Area",99999,,1,0,3702,2304,Y,,509 Glenwood Ave Apt 611,,Raleigh,NC,27603,1272,,27603,61,3,27603127261,H,611,Apt,,0,,,,,100% Overall probable correctness,35.78638,-78.647485,S,,R,U,** Street-Level Rooftop **,37183,3755000,37183050300,3.71831E+11,575,0,81.01999664,13.89999962,99.29000092,10495,2022/01/06 20:00:29+00,2071163,1946575,9198316416,9198316160,info@rhaonline.com,9195081301,9198316160,info@rhaonline.com
-78.71237,34.331353,946,NC037,Whiteville Housing Authority,NC037000001,WESTWOOD HOMES,N,M,54,54,54,53,1,54,98.150002,53,100,4,7.55,2,105,243,562,10365,5232,11.11,40,24.44,15.56,8.89,33.96,0,50.94,21.15,94.34,73.58,3.77,35.85,67.92,37.74,24.32,50,20,7.55,43.4,18.87,30.19,5.66,100,100,0,0,0,20,87,0,0,35.85,22.64,41.51,32.08,57.63,33.33,53.48,37,Columbus,47,930900,3,3019,N,N,Columbus,47,94000,Whiteville,73660,Whiteville city,C1,,9999,,99999,,99999,,0,0,3707,3126,S,,502A W Burkhead St Apt,,Whiteville,NC,28472,3156,,28472,2,0,28472315602,S,,Apt,,1,N,,,,90% Overall probable correctness,34.331353,-78.71237,9,S,4,U,**  Centroid Lat/Long   **,37047,3773660,37047930900,3.70479E+11,531,39,16.19000053,12.38000011,100,9768,2022/01/06 20:00:29+00,357414,337875,9106424979,9106424979,whitevillehousingauthority2015@gmail.com,9102076348,9102076348,whitevillehousingauthority2015@gmail.com
-82.543389,35.831605,947,NC058,Mars Hill Housing Authority,NC058000010,MARS HILL HA UNITS,Y,M,47,47,47,47,0,47,100,47,100,9,14.89,1.5,70,398,493,18325,12304,4.35,28.26,13.04,13.04,41.3,36.17,0,61.7,25.08,76.6,51.06,4.26,14.89,80.85,17.02,30.43,45.83,31.43,2.13,25.53,21.28,51.06,0,2.13,0,0,0,2.13,20,128,0,0,42.55,29.79,27.66,38.3,7.21,14.29,72.17,37,Madison,115,10600,2,2044,N,N,Madison,115,93376,"Township 3, Mars Hill",41620,Mars Hill town (part),C1,,480,"Asheville, NC MSA",11700,"Asheville, NC Metropolitan Statistical Area",99999,,1,0,3711,1836,S,,115 Valley St,,Mars Hill,NC,28754,9701,,28754,15,1,28754970115,S,,,,3,,,A,,70% Overall probable correctness,35.831605,-82.543389,S,,R,U,** Street-Level Rooftop **,37115,3741620,37115010600,3.7115E+11,278,13,35.70999908,14.28999996,100,16260,2022/01/06 20:00:29+00,278160,153609,8286894531,8286894525,,8286894531,8286894531,MarsHillHousingAuthority@yahoo.com
-80.877817,35.81191,948,NC072,Statesville Housing Authority,NC072000002,Oaktree Village,N,M,92,92,92,84,3,536,91.300003,84,100,5,13.1,3.7,309,321,622,15120,4110,28.57,16.88,14.29,7.79,32.47,48.81,1.19,41.67,21.53,85.71,71.43,7.14,86.9,89.29,84.52,6.02,0,2.91,5.95,86.9,5.95,1.19,0,76.19,73.81,0,0,2.38,14,55,25,253,0,20.24,79.76,4.76,40.03,17.27,70.73,37,Iredell,97,61003,2,2030,N,N,Iredell,97,93104,Statesville,64740,Statesville city (part),C1,,9999,,16740,"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",99999,,1,0,3710,2754,S,,1209 Ascending Ln,,Statesville,NC,28625,8216,,28625,9,1,28625821609,S,,,,1,,,A,,90% Overall probable correctness,35.81191,-80.877817,S,,R,U,** Street-Level Rooftop **,37097,3764740,37097061003,3.70971E+11,595,194,0.97000003,2.58999991,94.05000305,10450,2022/01/06 20:00:29+00,626526,599333,7048729811,7048788780,dskaf@sha-online.org,7048729811,7048788780,dskaf@iscecinc.org
-76.983049,36.271903,949,NC085,Ahoskie Housing Authority,NC085000001,Ahoskie Housing Units,N,M,100,100,100,97,3,100,97,97,100,6,8.25,2.5,246,336,383,15816,6236,11.7,31.91,18.09,12.77,25.53,35.05,0,61.86,33.51,83.51,60.82,0,48.45,87.63,47.42,23.94,61.54,15.85,1.03,50.52,21.65,26.8,2.06,98.97,96.91,1.03,0,1.03,6,162,0,0,12.37,28.87,58.76,37.11,64.17,20.12,63.25,37,Hertford,91,950401,3,3047,N,N,Hertford,91,90016,Ahoskie,500,Ahoskie town (part),C1,,9999,,99999,,99999,,0,0,3701,24,S,,100 Vinson Dr,,Ahoskie,NC,27910,4108,,27910,0,8,27910410800,S,,,,1,,,A,,90% Overall probable correctness,36.271903,-76.983049,S,,R,U,** Street-Level Rooftop **,37091,3700500,37091950401,3.7092E+11,340,110,11.78999996,8.93999958,95.87999725,11196,2022/01/06 20:00:29+00,445245,404408,2523324104,2523323415,edaha@ncrrbiz.com,2523324104,,tdudley@ahoskieha.org
